,Test Y,Model Predictions
3974,0,2.0131383
3975,0,0.8514971
3976,0,1.5721066
3977,1,1.1278725
3978,2,0.9624567
3979,1,1.363329
3980,0,0.7822833
3981,3,3.317739
3982,2,2.6020288
3983,16,16.06188
3984,1,1.0718673
3985,2,5.495884
3986,0,0.80731255
3987,1,1.8041725
3988,0,2.186925
3989,0,1.4488455
3990,0,1.3274016
3991,0,0.85170203
3992,0,0.9881813
3993,1,3.3501422
3994,1,1.0225816
3995,0,2.626481
3996,0,1.1276082
3997,1,0.923998
3998,1,1.7288792
3999,6,5.01907
4000,3,1.0404428
4001,0,0.9935404
4002,1,1.1293876
4003,0,1.0262046
4004,5,5.8814187
4005,3,1.4719863
4006,0,0.9940053
4007,0,0.97411466
4008,6,3.320002
4009,2,1.673443
4010,0,1.3526738
4011,0,1.120054
4012,4,2.430422
4013,1,1.4233527
4014,1,5.9320326
4015,4,3.105986
4016,2,2.495203
4017,1,1.1386632
4018,0,1.0285208
4019,3,1.446963
4020,0,0.9869874
4021,1,1.917765
4022,0,1.1122935
4023,0,1.0121167
4024,2,1.5370672
4025,0,1.602404
4026,2,5.3951454
4027,1,1.5380733
4028,0,2.4382365
4029,29,21.98917
4030,194,172.62589
4031,1,1.945159
4032,22,12.448903
4033,0,1.8632375
4034,3,3.90655
4035,0,1.556058
4036,1,1.4125696
4037,0,1.2116171
4038,1,1.5009406
4039,0,1.3364758
4040,0,1.4088479
4041,1,1.2713616
4042,0,1.293
4043,0,1.2345804
4044,1,1.1755843
4045,2,1.2793972
4046,0,1.2059249
4047,1,1.1433523
4048,0,1.6416864
4049,1,4.7617736
4050,3,1.1074238
4051,0,0.92857367
4052,7,6.436294
4053,3,4.5248637
4054,1,1.0618414
4055,0,0.9319759
4056,0,0.9825557
4057,2,1.2027701
4058,0,3.7099853
4059,0,1.1555353
4060,2,1.0990157
4061,0,1.0670027
4062,1,1.1018975
4063,0,1.1991323
4064,0,1.1616297
4065,0,2.4526834
4066,0,1.1974323
4067,0,1.4133
4068,0,1.3012799
4069,0,3.3662844
4070,0,1.3467436
4071,1,3.0266824
4072,0,1.1437639
4073,0,1.1445371
4074,4,3.7211423
4075,0,1.2031865
4076,0,1.4409231
4077,3,1.338332
4078,1,2.0099344
4079,2,1.5172873
4080,0,1.1148283
4081,1,1.5705603
4082,1,1.2135422
4083,0,1.3234998
4084,0,1.6321607
4085,1,0.86915934
4086,2,1.7786152
4087,1,1.5843663
4088,2,1.3265179
4089,4,1.4457802
4090,1,1.6812226
4091,0,1.8063475
4092,1,3.17029
4093,0,1.0751055
4094,3,3.6321526
4095,0,1.3913867
4096,4,3.9268446
4097,0,1.5984688
4098,7,13.048642
4099,0,1.3282695
4100,1,1.4674807
4101,0,0.8113189
4102,0,0.9855839
4103,0,0.91032225
4104,0,2.1072266
4105,1,1.0335412
4106,0,0.99529374
4107,0,0.8772239
4108,0,1.0963817
4109,1,0.8917391
4110,1,2.088502
4111,0,1.2290882
4112,0,0.9714828
4113,0,1.0492504
4114,1,1.5731548
4115,2,6.1098895
4116,2,1.2340348
4117,2,1.182568
4118,0,0.9712275
4119,0,1.0274198
4120,0,1.1174084
4121,3,3.3279123
4122,0,1.8899859
4123,1,1.8140166
4124,0,1.0125163
4125,0,0.99934125
4126,0,0.89876974
4127,1,0.8834113
4128,2,1.3213196
4129,0,1.0055013
4130,0,0.9034164
4131,1,1.2185428
4132,1,0.97840166
4133,0,0.8752891
4134,1,0.83426815
4135,3,0.9696933
4136,1,1.6841444
4137,0,0.78901976
4138,1,0.8863261
4139,1,0.9746677
4140,0,0.84067154
4141,5,5.626263
4142,6,6.0514126
4143,8,4.3781133
4144,1,2.7131674
4145,2,3.5093899
4146,0,1.3124061
4147,2,3.7063603
4148,8,3.6546035
4149,1,0.9702724
4150,2,1.2794735
4151,7,5.450294
4152,1,0.9238792
4153,1,1.7332375
4154,4,10.425136
4155,2,4.0722823
4156,1,0.89438593
4157,10,5.298563
4158,3,1.3433223
4159,0,0.87050426
4160,6,13.644284
4161,4,1.447169
4162,8,7.4406366
4163,0,0.8327848
4164,0,0.7417257
4165,1,0.9742552
4166,2,0.9866425
4167,1,0.95994717
4168,4,5.696255
4169,1,0.74896014
4170,0,0.93801975
4171,3,4.8175464
4172,1,4.6360307
4173,4,3.7754602
4174,0,2.824545
4175,1,5.32671
4176,3,5.3166046
4177,0,1.6152676
4178,2,3.4496334
4179,1,1.0520072
4180,1,2.3225698
4181,9,5.996798
4182,4,2.8944173
4183,0,0.99359316
4184,0,0.7319203
4185,5,4.7324557
4186,0,0.66693974
4187,1,1.2587216
4188,1,2.153757
4189,1,1.0392143
4190,3,1.6160862
4191,0,0.92084026
4192,0,1.3911254
4193,0,1.1779133
4194,4,5.190954
4195,15,13.3707285
4196,2,1.735806
4197,0,0.90631354
4198,0,1.0010064
4199,0,1.0622525
4200,0,1.1118362
4201,2,3.279138
4202,0,1.0698662
4203,1,2.0756779
4204,2,1.2085111
4205,1,1.9216846
4206,5,7.498835
4207,196,154.09776
4208,2,3.9803066
4209,2,3.4866319
4210,0,3.804072
4211,2,4.044503
4212,9,5.7882376
4213,3,4.1749587
4214,2,3.8060317
4215,3,3.8085623
4216,0,2.900547
4217,2,3.8602924
4218,1,3.5169802
4219,8,8.027675
4220,1,3.891841
4221,3,2.9729595
4222,0,2.8255272
4223,0,2.8231015
4224,0,2.855784
4225,1,3.0003207
4226,6,7.6252613
4227,5,5.381848
4228,0,2.4250364
4229,4,4.1952515
4230,1,2.8219297
4231,0,1.8939246
4232,1,2.4456992
4233,1,3.9782429
4234,0,2.488903
4235,1,3.9993262
4236,1,2.4999928
4237,0,2.76932
4238,1,5.6608458
4239,0,4.419179
4240,0,2.4990976
4241,0,3.5172338
4242,1,2.835196
4243,5,3.629918
4244,1,2.6880927
4245,3,3.111743
4246,8,5.8617334
4247,0,3.2129831
4248,0,3.0290089
4249,0,3.0441303
4250,6,3.7370858
4251,0,3.042016
4252,1,3.3269985
4253,1,3.4667788
4254,0,3.4270947
4255,0,3.3536496
4256,0,3.2030654
4257,3,3.4726534
4258,1,3.4418993
4259,2,3.1821933
4260,2,4.4540367
4261,6,3.2325187
4262,6,5.1858726
4263,0,3.1361325
4264,6,4.6007495
4265,12,5.460661
4266,0,3.0522423
4267,1,3.3848352
4268,2,3.3826272
4269,4,3.594396
4270,41,71.850174
4271,0,1.3619697
4272,1,7.927505
4273,0,8.031249
4274,3,8.081832
4275,0,1.2211381
4276,0,1.8323737
4277,0,1.1938764
4278,0,1.0882041
4279,0,0.88694215
4280,0,2.1253695
4281,0,2.069432
4282,0,1.7031815
4283,0,0.9329858
4284,2,2.1587472
4285,0,1.7331064
4286,1,3.3508744
4287,0,1.5038143
4288,0,1.6763455
4289,3,1.6913729
4290,0,1.7680231
4291,0,1.2683674
4292,0,1.5593259
4293,0,1.6902908
4294,0,1.9869177
4295,0,1.6894941
4296,0,1.0768661
4297,0,1.6392738
4298,0,2.2333813
4299,0,1.6583854
4300,0,1.4955153
4301,1,1.3984932
4302,0,2.4928303
4303,0,2.4346075
4304,2,2.4821968
4305,5,5.4579334
4306,0,1.5976999
4307,2,2.2103436
4308,1,1.1165252
4309,2,1.32829
4310,0,1.1845443
4311,3,3.3266883
4312,2,3.2600968
4313,0,1.4223328
4314,0,2.9933124
4315,0,1.669306
4316,1,1.1963586
4317,2,1.1587027
4318,0,4.992301
4319,1,1.5002025
4320,2,4.4642425
4321,1,2.0819302
4322,0,1.0450746
4323,2,3.6835012
4324,0,0.93008345
4325,0,0.77919817
4326,0,2.0256941
4327,2,1.1995894
4328,0,1.8240116
4329,2,1.2867482
4330,0,2.7364273
4331,0,1.5985621
4332,2,3.5868993
4333,1,1.3264903
4334,0,2.1224566
4335,0,2.3137693
4336,0,3.6004944
4337,0,4.4403143
4338,0,1.5437723
4339,7,6.0560627
4340,0,1.9416499
4341,0,2.6178129
4342,0,2.265554
4343,1,3.5083642
4344,2,3.7654781
4345,0,2.1647613
4346,4,5.268774
4347,1,2.6364756
4348,0,2.0204787
4349,1,3.156148
4350,1,2.038846
4351,0,2.3826354
4352,1,2.84899
4353,2,2.7362657
4354,0,1.735996
4355,0,1.547126
4356,0,1.7990208
4357,1,1.6451435
4358,1,2.8125253
4359,0,1.8485285
4360,0,3.5678263
4361,0,1.6705087
4362,0,1.9820478
4363,2,3.0110903
4364,0,2.1773124
4365,0,1.4717169
4366,0,1.4603572
4367,0,1.9328654
4368,1,1.5851028
4369,0,2.9504209
4370,2,1.9528289
4371,1,3.0479908
4372,0,1.1036234
4373,0,1.2583282
4374,1,2.4078722
4375,4,1.3030128
4376,2,2.3851929
4377,0,0.9582822
4378,2,0.87458795
4379,3,1.3985322
4380,1,2.1043339
4381,1,2.3990076
4382,0,0.8271773
4383,1,0.95702827
4384,0,0.66921246
4385,0,1.3013082
4386,1,2.2976513
4387,3,7.23941
4388,1,1.2552912
4389,1,2.1110537
4390,0,1.2237797
4391,0,1.2819254
4392,0,1.4182284
4393,0,1.0282822
4394,0,2.9861665
4395,1,2.6845737
4396,0,0.8746497
4397,0,1.4589171
4398,3,2.7969596
4399,2,4.4554367
4400,0,0.97828484
4401,1,2.364934
4402,0,0.8754246
4403,0,1.505805
4404,0,1.1540228
4405,3,1.0191345
4406,1,1.3401309
4407,0,0.71972454
4408,2,3.751472
4409,2,2.5021353
4410,10,15.778256
4411,0,1.1925238
4412,2,7.545816
4413,0,0.7861854
4414,2,1.8023996
4415,3,2.1680174
4416,0,1.5110642
4417,0,1.3874829
4418,0,0.88001335
4419,0,0.9846993
4420,0,3.6695442
4421,0,0.9905076
4422,2,2.8119469
4423,0,1.1771824
4424,0,0.80981404
4425,2,1.4695199
4426,2,6.013456
4427,0,0.92233
4428,0,0.8702117
4429,0,1.2864712
4430,0,1.0161225
4431,2,6.57603
4432,1,1.2862554
4433,0,0.85101575
4434,0,0.8275628
4435,1,4.486727
4436,1,2.1291645
4437,1,1.1376247
4438,0,0.9462636
4439,2,2.9976892
4440,1,1.7328763
4441,2,5.793992
4442,3,4.4795637
4443,1,2.919146
4444,1,1.3053194
4445,0,1.001339
4446,1,1.674421
4447,1,0.800301
4448,2,2.0541573
4449,0,0.8761266
4450,0,0.8111963
4451,1,1.2451873
4452,0,1.4252255
4453,2,5.249821
4454,2,1.3389568
4455,1,2.8269958
4456,16,24.113873
4457,157,174.03659
4458,0,2.4532144
4459,12,8.325046
4460,1,2.8092518
4461,2,3.148514
4462,0,1.4923664
4463,2,1.6207423
4464,0,1.3280877
4465,0,1.9645056
4466,0,1.6962855
4467,2,1.8217866
4468,1,1.6807563
4469,1,1.7498928
4470,1,1.4189553
4471,3,1.6623458
4472,0,1.7876769
4473,0,1.7500957
4474,0,1.5183283
4475,0,1.3853606
4476,4,3.2362847
4477,1,1.7300301
4478,1,1.6072559
4479,5,9.136682
4480,1,8.465188
4481,2,1.7813615
4482,0,1.6168962
4483,1,1.624945
4484,1,1.3905314
4485,2,3.7933517
4486,0,1.3112192
4487,2,1.613272
4488,0,1.6398091
4489,1,1.1799917
4490,0,1.4964263
4491,1,1.2646685
4492,0,2.366046
4493,0,1.3995891
4494,0,1.5289629
4495,0,1.5520769
4496,2,3.020648
4497,1,1.5245538
4498,0,2.8346632
4499,0,1.2177067
4500,0,1.1779083
4501,4,3.8763928
4502,0,1.7181491
4503,1,1.3767022
4504,0,1.2835891
4505,0,2.954926
4506,0,1.8153822
4507,0,1.3981656
4508,0,1.6173413
4509,2,1.9686611
4510,1,1.3914056
4511,0,1.3684676
4512,1,1.2771151
4513,2,2.0402513
4514,0,1.7392064
4515,0,1.8284009
4516,0,2.0721052
4517,1,1.1452074
4518,0,1.8042297
4519,0,2.7739158
4520,0,0.8692097
4521,1,3.1658144
4522,0,1.1629783
4523,2,4.5773892
4524,0,1.1288205
4525,13,13.408074
4526,0,0.86420864
4527,1,1.0652417
4528,0,0.71682566
4529,0,0.68189114
4530,1,0.6676115
4531,3,1.61802
4532,0,0.7181544
4533,0,0.7153721
4534,0,0.6853699
4535,4,0.7465862
4536,0,0.6414461
4537,2,1.8993233
4538,0,0.8147741
4539,0,0.6330133
4540,0,0.68476623
4541,4,1.1409698
4542,2,6.8604436
4543,2,0.915218
4544,2,0.9040974
4545,0,0.7368753
4546,0,0.80137855
4547,2,1.0290005
4548,5,3.3255897
4549,1,1.8234366
4550,0,1.767952
4551,0,1.0236936
4552,0,1.0199752
4553,1,0.89365846
4554,1,0.88347256
4555,0,1.7844367
4556,0,1.1024737
4557,0,0.9562583
4558,0,1.7143975
4559,0,1.1134403
4560,0,0.93529934
4561,0,0.90102464
4562,3,1.2008183
4563,0,1.7662778
4564,0,0.877463
4565,0,1.091927
4566,1,1.291006
4567,1,1.0141658
4568,1,7.7942486
4569,6,7.164709
4570,3,3.6927676
4571,1,2.6729941
4572,1,3.3600085
4573,0,1.1847248
4574,3,2.840763
4575,4,4.6180606
4576,0,0.88115263
4577,2,1.2361379
4578,2,5.260593
4579,1,0.924449
4580,3,2.0279012
4581,4,8.536134
4582,3,4.2672634
4583,0,0.9184586
4584,3,4.9225726
4585,3,1.2291435
4586,0,0.5766351
4587,9,9.193347
4588,2,1.6216921
4589,4,6.88583
4590,0,0.6062091
4591,1,0.5233354
4592,1,0.68886244
4593,1,0.7811671
4594,1,0.83838093
4595,2,4.3478665
4596,0,0.65728503
4597,2,0.9623976
4598,2,5.302091
4599,1,4.499023
4600,0,3.3110337
4601,1,2.0563898
4602,2,2.0595899
4603,5,2.758593
4604,1,1.5003722
4605,1,3.6546493
4606,1,0.9686659
4607,0,1.9656857
4608,6,12.793913
4609,2,2.7181334
4610,0,0.7775712
4611,0,0.7053593
4612,4,5.066942
4613,0,0.7180712
4614,0,1.2391422
4615,1,2.3036318
4616,3,1.0795552
4617,0,1.8184345
4618,1,0.9930632
4619,0,1.5533001
4620,0,1.2983792
4621,2,5.032848
4622,9,8.402913
4623,2,2.0351818
4624,0,1.0216773
4625,0,1.1453079
4626,0,1.2438729
4627,0,1.3203281
4628,2,4.1751347
4629,1,1.2801577
4630,1,2.2713823
4631,1,1.5229331
4632,4,2.1905243
4633,4,5.76971
4634,131,154.56058
4635,1,4.0683937
4636,0,2.5750315
4637,0,3.4837365
4638,1,3.8416314
4639,4,5.5091815
4640,1,4.3872747
4641,1,4.439047
4642,1,3.6654725
4643,0,2.4696941
4644,0,3.6843834
4645,1,3.1310816
4646,5,12.2069845
4647,1,3.769188
4648,1,2.8041298
4649,0,2.6759677
4650,0,2.6073737
4651,0,2.7190802
4652,1,2.9012942
4653,3,8.011234
4654,3,3.700385
4655,0,2.4175916
4656,1,3.7897463
4657,2,2.8257794
4658,1,2.216168
4659,0,2.7017825
4660,1,4.177172
4661,0,2.8248882
4662,2,4.2317924
4663,0,2.793295
4664,0,2.9324722
4665,2,4.422893
4666,2,3.536789
4667,0,2.4625194
4668,1,3.7279725
4669,0,2.8564696
4670,1,3.8145003
4671,0,2.540276
4672,2,2.864224
4673,4,6.4403143
4674,0,2.8399372
4675,0,2.5830283
4676,0,2.5622382
4677,3,3.8593435
4678,1,2.5805724
4679,0,2.9554262
4680,2,3.1366467
4681,0,3.1410568
4682,1,3.0920277
4683,0,2.977374
4684,2,3.298531
4685,0,3.3304873
4686,0,2.8320215
4687,5,3.8292646
4688,0,3.1038828
4689,4,4.9286394
4690,0,2.786721
4691,5,4.1013427
4692,2,5.104201
4693,0,2.6091866
4694,1,3.7018337
4695,4,3.8385425
4696,0,3.3969908
4697,31,55.93345
4698,1,1.216648
4699,3,7.6384473
4700,0,6.891996
4701,4,7.0771713
4702,0,1.0994072
4703,0,1.6917593
4704,0,1.0657573
4705,0,0.92486197
4706,0,0.7892216
4707,1,2.0023663
4708,0,2.0337822
4709,0,1.6271067
4710,0,0.8072719
4711,1,2.10011
4712,0,1.7858204
4713,1,3.1851878
4714,1,1.2582394
4715,1,1.6926992
4716,0,1.4512527
4717,0,1.5851395
4718,0,1.2239475
4719,0,1.2577322
4720,0,1.4707558
4721,0,1.9038973
4722,0,1.4943391
4723,0,0.84666324
4724,0,1.4990602
4725,0,2.174608
4726,1,1.6145246
4727,1,1.3235514
4728,0,1.2395262
4729,0,2.9983888
4730,0,2.8102856
4731,1,2.6648173
4732,1,5.7776394
4733,0,1.5573311
4734,2,2.3455667
4735,0,1.1200172
4736,0,1.3074006
4737,1,1.3240141
4738,1,4.747486
4739,1,4.376524
4740,0,1.4167993
4741,0,3.7028542
4742,1,1.7009162
4743,1,1.2383744
4744,0,1.4448481
4745,1,5.2396755
4746,0,1.501387
4747,1,5.4472814
4748,1,2.040625
4749,0,1.387285
4750,1,4.262694
4751,0,1.2797827
4752,0,1.1313832
4753,1,1.9746716
4754,2,1.6014514
4755,0,1.799909
4756,0,1.6698732
4757,0,3.6052942
4758,0,1.7032167
4759,1,4.3686357
4760,0,1.4502276
4761,1,2.0269554
4762,0,2.3417475
4763,1,3.1947875
4764,2,3.492899
4765,0,1.6702936
4766,1,4.989522
4767,0,1.8272407
4768,0,2.488216
4769,1,2.1301637
4770,2,4.3353167
4771,3,5.2704897
4772,1,1.9465066
4773,10,10.359177
4774,1,2.4727578
4775,1,1.7630874
4776,4,3.0442212
4777,1,1.8568808
4778,1,3.3994083
4779,1,2.8126712
4780,2,2.4437785
4781,1,2.393821
4782,0,1.1316805
4783,0,1.3996246
4784,0,1.2649314
4785,0,2.1189454
4786,0,1.517802
4787,3,3.9498582
4788,0,1.333086
4789,0,1.7062962
4790,1,5.274685
4791,0,1.8705612
4792,0,1.2160468
4793,0,1.1969817
4794,0,1.7102885
4795,0,1.2508686
4796,1,2.8541346
4797,2,1.667239
4798,4,3.0712423
4799,0,0.9320082
4800,1,1.0161077
4801,0,2.5595684
4802,0,1.064322
4803,2,1.7428274
4804,0,0.8251469
4805,2,0.79896164
4806,2,1.1622875
4807,0,1.8699596
4808,1,1.8144884
4809,0,0.7383284
4810,0,0.78514576
4811,0,0.6269789
4812,1,1.6669934
4813,0,2.5729055
4814,0,6.1574855
4815,1,1.4603791
4816,0,2.3105521
4817,0,1.2831385
4818,0,1.3517666
4819,1,1.3866692
4820,0,1.0100534
4821,1,2.808505
4822,3,2.500767
4823,0,0.865368
4824,1,1.1945239
4825,0,2.5967953
4826,1,3.9321952
4827,0,0.88190275
4828,1,2.2409644
4829,0,0.78845495
4830,0,1.2188915
4831,0,1.2337835
4832,1,0.9794701
4833,0,1.2386441
4834,0,0.70746595
4835,2,3.9529243
4836,0,2.3562093
4837,10,14.253758
4838,0,1.3094344
4839,1,8.281311
4840,0,0.92529285
4841,1,1.5905354
4842,0,2.2784243
4843,0,1.7633575
4844,0,1.6215526
4845,0,1.0495281
4846,0,1.1930294
4847,2,3.914235
4848,0,1.1884819
4849,2,3.2368884
4850,1,1.3325477
4851,1,0.9342119
4852,1,1.3031521
4853,4,5.314507
4854,0,0.87787914
4855,1,0.8182726
4856,1,1.2937768
4857,0,1.1731782
4858,2,8.263841
4859,0,1.193025
4860,0,0.803049
4861,0,0.7762408
4862,1,5.066858
4863,1,1.8807585
4864,0,1.0190779
4865,2,0.87550986
4866,0,2.8551586
4867,1,1.608998
4868,3,8.619633
4869,1,4.4491153
4870,3,2.7443345
4871,1,1.2781546
4872,1,1.0878044
4873,1,1.6759621
4874,0,0.7414497
4875,1,1.8636534
4876,0,0.8181361
4877,1,0.75393885
4878,1,1.0736037
4879,0,1.2248249
4880,3,6.615897
4881,1,1.145238
4882,0,2.5327456
4883,17,10.845048
4884,93,166.57101
4885,0,2.3503323
4886,2,8.659079
4887,0,2.4922378
4888,1,3.6396065
4889,0,1.5667655
4890,0,1.5789968
4891,0,1.1045716
4892,1,2.043652
4893,2,1.4546142
4894,1,1.911318
4895,0,1.7502598
4896,0,1.3710353
4897,0,0.94366443
4898,0,1.5693858
4899,0,1.9076706
4900,1,1.3695989
4901,0,0.9254416
4902,0,1.467203
4903,2,2.5045211
4904,2,1.6542406
4905,1,1.4296463
4906,12,11.510925
4907,5,6.367669
4908,1,1.6903837
4909,2,1.7697597
4910,0,1.48669
4911,0,0.9156339
4912,2,2.7538624
4913,0,0.8696967
4914,0,2.8263702
4915,0,2.2831578
4916,0,0.807124
4917,0,1.3139963
4918,0,0.8214118
4919,0,1.5839446
4920,0,1.1534554
4921,0,1.2897357
4922,1,0.88658226
4923,1,2.301098
4924,0,0.8719663
4925,1,1.8787447
4926,0,0.8563472
4927,0,0.7783066
4928,0,4.690439
4929,0,1.5305914
4930,0,0.859795
4931,2,0.8204453
4932,1,1.7547928
4933,0,1.264286
4934,0,0.89873004
4935,0,1.154468
4936,2,2.5649257
4937,0,1.1031437
4938,0,1.0053194
4939,1,0.9583669
4940,3,1.9161438
4941,1,1.4198749
4942,1,1.40091
4943,1,2.1278987
4944,1,0.9730167
4945,0,1.8233628
4946,0,2.9141946
4947,0,0.70298266
4948,1,3.0615985
4949,0,1.1248983
4950,2,4.096745
4951,1,0.915239
4952,14,9.289742
4953,0,0.620388
4954,1,0.89315885
4955,0,0.6074594
4956,0,0.443475
4957,0,0.4352702
4958,1,1.3694108
4959,0,0.48053145
4960,0,0.47899175
4961,0,0.4573176
4962,0,0.5403016
4963,0,0.48200977
4964,0,1.1102424
4965,0,0.6319111
4966,1,0.4640857
4967,0,0.5222135
4968,0,0.76402605
4969,1,4.1505504
4970,1,0.73842674
4971,0,0.72408336
4972,0,0.55742484
4973,0,0.6189169
4974,0,0.74114573
4975,1,1.8116313
4976,2,0.9850733
4977,0,0.94352937
4978,0,0.7393089
4979,0,0.75669116
4980,0,0.688759
4981,0,0.7007676
4982,0,1.235749
4983,0,0.85234886
4984,0,0.7547155
4985,0,1.2346041
4986,1,0.88762075
4987,0,0.8015897
4988,0,0.7808531
4989,0,0.9629301
4990,0,1.0043869
4991,0,0.85373366
4992,0,0.9681201
4993,0,1.0853251
4994,0,0.944756
4995,1,7.1471143
4996,3,7.6087575
4997,3,4.2580056
4998,0,2.979435
4999,0,3.7820482
5000,0,1.614188
5001,2,2.4076388
5002,3,4.8743963
5003,0,1.3873495
5004,0,1.8979592
5005,1,6.846839
5006,0,1.666049
5007,0,3.1243525
5008,6,4.906588
5009,1,5.219702
5010,1,0.936857
5011,3,5.6074104
5012,1,2.4891477
5013,1,0.93655753
5014,7,6.466909
5015,2,2.5922952
5016,3,4.562959
5017,0,0.5045655
5018,0,0.4498104
5019,0,0.58317053
5020,0,0.6909869
5021,2,0.75489926
5022,2,3.5454688
5023,0,0.5743392
5024,1,1.5773779
5025,1,4.731671
5026,1,3.9136982
5027,0,2.2175312
5028,0,1.3429763
5029,2,4.5788913
5030,2,4.912249
5031,0,1.0372231
5032,3,2.1004782
5033,0,0.7445595
5034,0,1.3886596
5035,5,8.151098
5036,0,1.9955282
5037,1,0.77212137
5038,0,0.7020344
5039,2,5.8030114
5040,0,0.69833034
5041,0,1.0545679
5042,1,1.9033964
5043,0,0.8347064
5044,1,1.3623489
5045,0,0.7575317
5046,1,1.0931914
5047,0,0.8764323
5048,2,4.1549325
5049,7,7.4138913
5050,0,1.6210109
5051,0,0.822649
5052,1,0.9038868
5053,0,0.99117076
5054,1,1.0793384
5055,1,3.4756136
5056,0,1.1855637
5057,2,2.2296295
5058,0,1.384723
5059,0,2.1975002
5060,5,5.57491
5061,102,155.09393
5062,1,4.0369315
5063,0,2.376847
5064,1,3.549975
5065,1,3.9251065
5066,1,6.5656657
5067,0,4.338717
5068,1,4.6627727
5069,1,3.7882504
5070,0,2.4744272
5071,1,4.7571507
5072,1,3.9368348
5073,10,11.502009
5074,1,4.1375213
5075,2,3.9264836
5076,1,3.6888747
5077,0,2.8731022
5078,2,3.6164474
5079,1,3.7081676
5080,4,7.7833233
5081,1,4.016189
5082,0,2.58951
5083,0,4.505414
5084,2,3.5742073
5085,0,2.3525538
5086,1,2.7619689
5087,1,4.5844254
5088,1,2.939795
5089,2,4.69243
5090,2,2.9757588
5091,0,2.8948631
5092,0,4.129156
5093,0,6.083344
5094,1,2.2663786
5095,1,3.7975254
5096,0,3.065387
5097,1,3.9899583
5098,0,2.4303522
5099,0,3.008721
5100,5,5.9731636
5101,0,2.9279666
5102,0,2.4755569
5103,0,2.398929
5104,1,4.9918737
5105,0,2.283586
5106,0,2.9320097
5107,0,3.2044578
5108,2,3.193322
5109,1,3.1433845
5110,0,2.854475
5111,1,3.769126
5112,0,4.2655706
5113,0,3.1339645
5114,4,4.2468915
5115,2,4.5979314
5116,6,5.738818
5117,0,3.251821
5118,2,4.7956214
5119,6,5.6696215
5120,0,2.5230432
5121,2,5.1925993
5122,3,5.3643017
5123,0,4.12442
